id_query,query
22728,when you come to a fork in the road take it
22729,"when you come to a fork in the road, take it"
22730,who is yogi bera
22731,largest mosque in moscow
22732,eid mubarak
22733,largest mosque in russia
22734,where is heritage day celebrated
22735,what is a nexus 6p
22736,biggest mosque in russia
22737,what is eid mubarak
22738,what is a bachelorette
22739,what is first day of fall
22740,who is yogi breria
22741,is chris brown in australia
22742,hlaudi motsoeneng salary
22743,hlaudi salary
22744,who is shaker aamer
22745,largest mosque in europe
22746,is mohammed fahmy pardoned
22747,who was pardoned
22748,who pardoned al jazeera
22749,when is milan fashion week
22750,where is shekau
22751,who was yogi briga
22752,who is the journalist in egypt
22753,what day is first day of fall
22754,was mohammed fahmy pardoned
22755,who is yogi brena
22756,mubarak eid
22757,is peterreste pardoned
22758,who is the pope in congress
22759,what is takelot
22760,who was yogi berra
22761,who is the president of cab
22762,who was yogi bryan
22763,who is cab president
22764,what is ayotzinapa
22765,how wike wastes millions on golden stools
22766,is aj staff free
22767,is aj free
22768,who are pontifex
22769,what is google nexus 5x
22770,who is yogi brair
22771,who is harry styles sister
22772,when is carwyn connect
22773,how many fingerprints were stolen
22774,what was pope francis speech
22775,can climate change be left to a future generation
22776,who said god bless america
22777,who said god bless us
22778,is climate change a problem that can no longer be left to a future generation?
22779,who is yogi barra
22780,how many fingerprints have been stolen
22781,eid al adha
22782,who is yogi berra?
22783,what is popein new york
22784,what is supermoon eclipse
22785,where is francis pope
22786,what time is eclipse
22787,vw ceo resigns
22788,who tortured gao zhisheng
22789,vw ceo resignation
22790,who resigned from vw
22791,what city is popein in
22792,what is dujuan
22793,highest paid hip hop stars
22794,what is modi inus
22795,who is porsche ceo
22796,what is the message of the pope
22797,angry birds movie trailer
22798,where is pope in new york
22799,who is the vw scandal
22800,what is mfw
22801,how to win a takelot voucher
22802,who is gao zhisheng
22803,pope francis mass
22804,who is corrie live
22805,facebook 360 degree video
22806,what is pebble time round
22807,who is eoannou
22808,who is the first pope to address congress
22809,unga president
22810,when is national coffee day?
22811,what day is national coffee day
22812,presidential debate schedule
22813,what is vvs15
22814,what is eclipse
22815,when was the lunar eclipse
22816,what is supermoon
22817,who is the speaker of congress
22818,who is house speaker
22819,who is kane's lawyer
22820,eclipse supermoon
22821,where is popeinnyc
22822,how to win takelot voucher
22823,is batmobile copyright protected
22824,is batmobile a copyright
22825,what church is pope francis in
22826,what is engvwal
22827,pope francis selfie
22828,who is lyor cohen
22829,what city does papist francis visit
22830,heritage day meaning
22831,who is sophia cruz
22832,super moon eclipse
22833,where is pope francis speaking
22834,do governments really create jobs
22835,ghost adventures couple found dead
22836,how old is sophia cruz
22837,what is a lunar eclipse
22838,what is lunar eclipse
22839,who is usher married to
22840,is eid mubarak muslim
22841,when is bsr conference
22842,ghost adventures couple dead
22843,who sued vw
22844,what channel is pope inphilly on
22845,who sings magnets
22846,is usher married
22847,who is eid mubarak
22848,where is pm modi
22849,who is lyor
22850,ghost adventures dead
22851,can the us stop chinese hackers
22852,us airstrikes in syria
22853,what team does drew brees play for
22854,pope francis philadelphia
22855,what is trump's tax plan
22856,where is pope francis's residence
22857,is chris brown banned
22858,eid al adha meaning
22859,what day is super moon
22860,what is super blood moon
22861,pm modi in usa
22862,pedestrian killed in crash
22863,is chris brown banned from australia
22864,mubarak eid mubarak
22865,what is supermoon?
22866,who is super blood moon
22867,what is a super blood moon
22868,who sang god gave me you
22869,is eid mubarak
22870,when will eclipse start
22871,super blood moon
22872,what is the super blood moon
22873,where is super blood moon
22874,how old is jody meyer
22875,who directed ghostbusters
22876,how old is liv tyler
22877,is olu falae free
22878,who is andrea lehane
22879,how old is golden bolt
22880,what is super moon
22881,what is papa francis address
22882,norway cut interest rates
22883,how many people died in mina stampede
22884,how many killed in mina stampede
22885,how many people died in mecca stampede
22886,how many people died in the hajj stampede
22887,how many people died during hajj
22888,how many people died in hajj stampede
22889,how many killed during hajj
22890,how many killed in hajj
22891,how many died in mina stampede
22892,how many killed in hajij
22893,how many killed in stampede
22894,how many people died in the hajj
22895,how many died in a stampede
22896,how many pilgrims died in hajj
22897,death toll at hajj
22898,how many killed in hajj stampede
22899,hajj stampede
22900,how many people died in the stampede
22901,how many people were killed in hajj
22902,number of deaths in hajj
22903,what was the hajj stampede
22904,hajj death toll
22905,death toll in hajj stampede
22906,death toll in hajj
22907,how many people died in a stampede
22908,death toll from hajj
22909,haj stampede death toll
22910,what happened in hajj
22911,how many killed in mecca stampede
22912,how many people were killed in the mecca stampede
22913,haj crush death toll
22914,how many deaths in hajj
22915,how many people died in hajij
22916,where is dujuan
22917,death toll in haj crush
22918,how many people died in the mecca stampede
22919,how many people died in stampede
22920,what was the stampede in mecca
22921,how many died in the hajj
22922,death toll from hajj pilgrimage
22923,pope francis the pope
22924,mecca stampede death toll
22925,how many died in mecca stampede
22926,what was the mecca stampede
22927,where is pope francis speech
22928,how does labour rebuild relationships with business?
22929,how many died in hajj stampede
22930,pope francis new york
22931,japanese sprint record
22932,how many killed in mecca
22933,how many people died in the hajj pilgrimage
22934,when is global goals summit
22935,how many people killed in hajj
22936,how many dead in hajj
22937,what was the super moon
22938,how many people died in the mina stampede
22939,how many died in the mecca stampede
22940,haj death toll
22941,where was pope francis speech
22942,pope francis address
22943,how did papist francis address congress
22944,what is mina stampede
22945,how many people died in the haj stampede
22946,homeless charity
22947,is marco rubio a kid
22948,who is the pope in new york
22949,where is popein new york
22950,what day is supermoon
22951,why are we still calling them phones
22952,how old is hidekichi miyazaki
22953,what is popeinnyc
22954,pope francis address to congress
22955,caterpillar cut jobs
22956,is caterpillar cutting jobs
22957,who is petifex?
22958,death toll in haj
22959,who is duif du toit
22960,when did pope francis address congress
22961,caterpillar cuts
22962,what is a super moon
22963,pontifex address
22964,pope francis address congress
22965,who is modi inus
22966,who is thomas merton
22967,who is speaker of the house?
22968,who is dorothy day
22969,what is outcome of agm
22970,most of us were once foreigners
22971,are we fearful of foreigners
22972,unicef global goals
22973,what is the golden rule
22974,golden rule meaning
22975,pope francis golden rule
22976,supermoons
22977,rare supermoon eclipse
22978,caterpillar cuts jobs
22979,why are deadly weapons being sold to those who plan to inflict untold suffering on individuals and society?
22980,who is in control
22981,who is the ceo of porsche?
22982,is ivanka trump pregnant
22983,who was the speaker of the house
22984,who is unga?
22985,where is ukip conference
22986,how many killed in azerbaijan
22987,when does facebook go down
22988,does facebook work
22989,why is facebook down
22990,is facebook offline
22991,what is facebook down
22992,facebook is down
22993,what is facebook down?
22994,is fb down
22995,is facebook back
22996,is facebook back up
22997,what is ona15?
22998,when is hiv awareness day
22999,most hated pharma ceo
23000,who is popeinnyc
23001,popeinnyc
23002,where is st patrick's cathedral
23003,mecca stampede
23004,who is jeremy kyle's wife
23005,popein nyc
23006,supermoon eclipse
23007,is channel 4 privatised
23008,where is the aurora bridge
23009,who is popein nyc
23010,where is aurora bridge
23011,is aurora bridge closed
23012,when did the aurora bridge crash
23013,is the aurora bridge closed
23014,what happened to the aurora bridge
23015,where is popein nyc
23016,what is the aurora bridge
23017,who is leighton meester
23018,how many people died in seattle fire
